qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|F4C0K6|F4C0K6_METSG	PRK04456	acetyl-CoA decarbonylase/synthase complex subunit beta (Provisional)	acetyl-CoA decarbonylase/synthase complex subunit beta; Reviewed		CDD:235302	cellular organisms	131567	60.142	424.0	156.0	1.0	1.0	424.0	2.0	412.0	0.0	725.0
tr|F4C0K8|F4C0K8_METSG	cl19102		4Fe-4S dicluster domain. Domain II of the enzyme dihydroprymidine dehydrogenase binds FAD. Dihydroprymidine dehydrogenase catalyzes the first and rate-limiting step of pyrimidine degradation by converting pyrimidines to the corresponding 5,6- dihydro compounds. This domain carries two Fe4-S4 clusters.		CDD:473136												
tr|F4C0K8|F4C0K8_METSG	PRK09529	bifunctional acetyl-CoA decarbonylase/synthase complex subunit alpha/beta (Provisional)	bifunctional acetyl-CoA decarbonylase/synthase complex subunit alpha/beta; Reviewed		CDD:236550	cellular organisms	131567	25.786	159.0	104.0	5.0	481.0	639.0	116.0	260.0	6.78e-06	48.0
tr|F4C0L2|F4C0L2_METSG	NF038196	EFR1 family ferrodoxin	EFR1 family ferrodoxin. Members of the family have a C-terminal ferrodoxin domain, with eight conserved Cys residues in two CxxCxxCxxxCP motifs, each of which binds a 4Fe-4S cluster. The N-terminal region resembles flavodoxin domains, with some members of the family recognized by Pfam models PF12724 (Flavodoxin_5) or PF00258 (Flavodoxin_1).		CDD:468407	cellular organisms	131567	36.364	44.0	27.0	1.0	79.0	122.0	187.0	229.0	2.38e-10	54.5
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	Sulfolobaceae	118883	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	Syntrophobacter fumaroxidans	119484	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	cellular organisms	131567	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	Bacteria	2	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	Archaea	2157	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0L8|F4C0L8_METSG	PRK06853	indolepyruvate oxidoreductase subunit beta	indolepyruvate oxidoreductase subunit beta; Reviewed		CDD:180732	Euryarchaeota	28890	43.503	177.0	99.0	1.0	20.0	195.0	18.0	194.0	2.13e-79	233.0
tr|F4C0P0|F4C0P0_METSG	PRK11921	anaerobic nitric oxide reductase flavorubredoxin	anaerobic nitric oxide reductase flavorubredoxin. 		CDD:237023	cellular organisms	131567	45.714	35.0	19.0	0.0	232.0	266.0	67.0	101.0	0.000103	43.5
tr|F4C0P1|F4C0P1_METSG	cl00467		N/A. This domain family is found in eukaryotes, and is approximately 40 amino acids in length. The family is found in association with pfam00227. There is a conserved GTT sequence motif. There is a single completely conserved residue Y that may be functionally important. This family includes the C terminal of the beta-type subunits of the proteasome, a multimeric complex that degrades proteins into peptides as part of the MHC class I-mediated Ag-presenting pathway.		CDD:469781												
tr|F4C0P9|F4C0P9_METSG	cl23739		N/A. Acetyl-CoA synthase (ACS), also known as acetyl-CoA decarbonylase, is found in acetogenic and methanogenic organisms and is responsible for the synthesis and breakdown of acetyl-CoA.  ACS forms a heterotetramer with carbon monoxide dehydrogenase (CODH) consisting of two ACS and two CODH subunits. CODH reduces carbon dioxide to carbon monoxide and ACS then synthesizes acetyl-CoA from carbon monoxide, CoA, and a methyl group donated by another protein (CoFeSP).  ACS has three structural domains, an N-terminal rossman fold domain with a helical region at its N-terminus which interacts with CODH, and two alpha + beta fold domains.  A Ni-Fe-S center referred to as the A-cluster is located in the C-terminal domain. A large cavity exists between the three domains which may bind CoA.		CDD:474039												
tr|F4C0Q1|F4C0Q1_METSG	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
tr|F4C0R1|F4C0R1_METSG	PLN02301		pectinesterase/pectinesterase inhibitor		CDD:215170			33.654	104.0	53.0	7.0	21.0	109.0	239.0	341.0	6.94e-05	44.1
tr|F4C0R4|F4C0R4_METSG	PRK06464	phosphoenolpyruvate synthase	phosphoenolpyruvate synthase; Validated	2.7.9.2	CDD:235809	cellular organisms	131567	44.707	803.0	385.0	19.0	1.0	755.0	4.0	795.0	0.0	1134.0
tr|F4C0S9|F4C0S9_METSG	cl39073		type II glyceraldehyde-3-phosphate dehydrogenase. This model describes the type II glyceraldehyde-3-phosphate dehydrogenases which are limited to archaea. These enzymes catalyze the interconversion of 1,3-diphosphoglycerate and glyceraldehyde-3-phosphate, a central step in glycolysis and gluconeogenesis. In archaea, either NAD or NADP may be utilized as the cofactor. The class I GAPDH's from bacteria and eukaryotes are covered by TIGR01534. All of the members of the seed are characterized. See, for instance. This model is very solid, there are no species falling between trusted and noise at this time. The closest relatives scoring in the noise are the class I GAPDH's.		CDD:453954												
tr|F4C0T2|F4C0T2_METSG	PRK06402	50S ribosomal protein P1	50S ribosomal protein L12P; Reviewed		CDD:235795	cellular organisms	131567	61.321	106.0	39.0	1.0	1.0	104.0	1.0	106.0	3.33e-21	79.2
tr|F4C0T3|F4C0T3_METSG	PRK04019	50S ribosomal protein L10	acidic ribosomal protein P0; Validated		CDD:179712	cellular organisms	131567	46.212	264.0	141.0	1.0	8.0	270.0	1.0	264.0	2.6399999999999997e-113	329.0
tr|F4C0T3|F4C0T3_METSG	PRK04019	50S ribosomal protein L10	acidic ribosomal protein P0; Validated		CDD:179712	Thermoprotei	183924	46.212	264.0	141.0	1.0	8.0	270.0	1.0	264.0	2.6399999999999997e-113	329.0
tr|F4C0T3|F4C0T3_METSG	PRK04019	50S ribosomal protein L10	acidic ribosomal protein P0; Validated		CDD:179712	Halobacteria	183963	46.212	264.0	141.0	1.0	8.0	270.0	1.0	264.0	2.6399999999999997e-113	329.0
tr|F4C0T3|F4C0T3_METSG	PRK04019	50S ribosomal protein L10	acidic ribosomal protein P0; Validated		CDD:179712	Thermoplasma	2302	46.212	264.0	141.0	1.0	8.0	270.0	1.0	264.0	2.6399999999999997e-113	329.0
tr|F4C0T3|F4C0T3_METSG	PRK04019	50S ribosomal protein L10	acidic ribosomal protein P0; Validated		CDD:179712	Euryarchaeota	28890	46.212	264.0	141.0	1.0	8.0	270.0	1.0	264.0	2.6399999999999997e-113	329.0
tr|F4C0T5|F4C0T5_METSG	PRK01143	50S ribosomal protein L11	50S ribosomal protein L11P; Validated		CDD:234908	cellular organisms	131567	59.119	159.0	62.0	2.0	1.0	156.0	1.0	159.0	1.0100000000000001e-70	208.0
tr|F4C0V0|F4C0V0_METSG	NF040485		ZirU family protein. ZirU, as found in Salmonella, shares with ZirS the property of requiring ZirT for its type Vb-like secretion. This HMM describes a broader family of ZirU homologs. The N-terminal half of this HMM shows detectable homology (although scoring below the cutoffs set for the model) to ZirT (zinc regulated transporter), but no similarity to ZirS (zinc regulated secreted protein)		CDD:468510			25.352	142.0	67.0	6.0	1987.0	2093.0	59.0	196.0	0.000446	42.4
tr|F4CC53|F4CC53_SPHS2	PRK13528	outer membrane receptor FepA (Provisional)	outer membrane receptor FepA; Provisional		CDD:237413	Proteobacteria	1224	26.437	174.0	104.0	5.0	101.0	255.0	5.0	173.0	9.92e-10	60.9
tr|F4LS80|F4LS80_TEPAE	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	36.842	266.0	165.0	3.0	47.0	311.0	1.0	264.0	6.75e-93	276.0
tr|F4XG17|F4XG17_9FIRM	PLN02272		glyceraldehyde-3-phosphate dehydrogenase		CDD:177912			65.766	333.0	111.0	3.0	3.0	333.0	86.0	417.0	0.0	528.0
tr|F5IV93|F5IV93_9BACT	NF038041	Mfa1 family fimbria major subunit	Mfa1 family fimbria major subunit. 		CDD:468323	Bacteroidetes	976	35.727	557.0	273.0	18.0	2.0	549.0	1.0	481.0	2.04e-111	339.0
tr|F5IW97|F5IW97_9BACT	PRK08457	flagellar motor protein MotB	flagellar motor protein MotB; Reviewed		CDD:181435	Campylobacterales	213849	30.088	113.0	59.0	8.0	283.0	380.0	124.0	231.0	1.08e-07	50.9
tr|F6D2X6|F6D2X6_METPW	cl00467		N/A. This domain family is found in eukaryotes, and is approximately 40 amino acids in length. The family is found in association with pfam00227. There is a conserved GTT sequence motif. There is a single completely conserved residue Y that may be functionally important. This family includes the C terminal of the beta-type subunits of the proteasome, a multimeric complex that degrades proteins into peptides as part of the MHC class I-mediated Ag-presenting pathway.		CDD:469781												
tr|F6D5H3|F6D5H3_METPW	NF040770		CoB-CoM heterodisulfide reductase HdrA2. HdrA2 represents a distinct subclass of the HdrA family, which is the A subunit of the CoB-CoM heterodisulfide reductase. HdrA2 from Methanosarcina acetivorans. A distinctive feature is a MvhD-like C-terminal domain, where MvhD is the signature delta subunit of the F420-non-reducing type of hydrogenase, Mvh.		CDD:468729			60.559	644.0	252.0	2.0	14.0	656.0	1.0	643.0	0.0	1027.0
tr|F6D5U5|F6D5U5_METPW	PRK02271	5,10-methylenetetrahydromethanopterin reductase	methylenetetrahydromethanopterin reductase; Provisional	1.5.98.2	CDD:235022	Euryarchaeota	28890	67.077	325.0	99.0	2.0	1.0	318.0	1.0	324.0	0.0	521.0
tr|F6D6U0|F6D6U0_METPW	PRK03963	V-type ATP synthase subunit E	V-type ATP synthase subunit E; Provisional	7.1.2.2	CDD:167649	Euryarchaeota	28890	36.765	204.0	121.0	2.0	3.0	206.0	2.0	197.0	2.5599999999999998e-30	109.0
tr|F6D818|F6D818_METPW	cl09928		N/A. This model describes a subset of formate dehydrogenase alpha chains found mainly in proteobacteria but also in Aquifex. The alpha chain contains domains for molybdopterin dinucleotide binding and molybdopterin oxidoreductase (pfam01568 and pfam00384, respectively). The holo-enzyme also contains beta and gamma subunits of 32 and 20 kDa. The enzyme catalyzes the oxidation of formate (produced from pyruvate during anaerobic growth) to carbon dioxide with the concomitant release of two electrons and two protons. The electrons are utilized mainly in the nitrate respiration by nitrate reductase. In E. coli and Salmonella, there are two forms of the formate dehydrogenase, one induced by nitrate which is strictly anaerobic (fdn), and one incuced during the transition from aerobic to anaerobic growth (fdo). This subunit is one of only three proteins in E. coli which contain selenocysteine. This model is well-defined, with a large, unpopulated trusted/noise gap. [Energy metabolism, Anaerobic, Energy metabolism, Electron transport]		CDD:447860												
tr|F7NEC2|F7NEC2_9FIRM	PRK11433	aldehyde dehydrogenase iron-sulfur subunit	aldehyde oxidoreductase 2Fe-2S subunit; Provisional	1.2.99.6	CDD:236910	Bacteria	2	38.095	168.0	86.0	4.0	1.0	153.0	49.0	213.0	1.35e-36	135.0
tr|F7NEC2|F7NEC2_9FIRM	cl29417		Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain. xanthine dehydrogenase subunit XdhA; Provisional		CDD:475196												
tr|F8C5N9|F8C5N9_THEGP	PRK10574	prepilin peptidase-dependent pilin	putative major pilin subunit; Provisional		CDD:236718	Gammaproteobacteria	1236	56.0	25.0	10.0	1.0	1.0	25.0	2.0	25.0	0.000252	38.1
tr|F8EXX3|F8EXX3_GRAC1	NF040907		sugar ABC transporter substrate-binding protein. 		CDD:468842			36.095	338.0	187.0	7.0	33.0	360.0	1.0	319.0	3.07e-77	239.0
tr|F8EYL4|F8EYL4_GRAC1	PRK00013	chaperonin GroEL	chaperonin GroEL; Reviewed		CDD:234573	cellular organisms	131567	72.505	531.0	143.0	2.0	1.0	530.0	1.0	529.0	0.0	986.0
tr|F8EZ43|F8EZ43_GRAC1	PRK12804	flagellin Hag	flagellin; Provisional		CDD:183759	Bacteria	2	49.505	303.0	134.0	5.0	1.0	286.0	1.0	301.0	7.97e-86	257.0
tr|F8EZK4|F8EZK4_GRAC1	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	37.363	273.0	166.0	4.0	39.0	308.0	1.0	271.0	1.14e-86	260.0
tr|F8X307|F8X307_9BACT	NF038041	Mfa1 family fimbria major subunit	Mfa1 family fimbria major subunit. 		CDD:468323	Bacteroidetes	976	33.152	552.0	289.0	16.0	2.0	542.0	1.0	483.0	3.16e-117	353.0
tr|F9Z2U3|F9Z2U3_ODOSD	PRK13513	ligand-gated channel protein	ligand-gated channel protein. 		CDD:184104	Proteobacteria	1224	29.787	188.0	93.0	10.0	95.0	264.0	28.0	194.0	3.13e-06	49.4
tr|G0L710|G0L710_ZOBGA	PRK13483	ligand-gated channel protein	ligand-gated channel protein. 		CDD:184080	Proteobacteria	1224	28.369	141.0	71.0	8.0	104.0	224.0	33.0	163.0	3.38e-06	49.4
tr|G1UW22|G1UW22_9BACT	PRK13484	IreA family TonB-dependent siderophore receptor	IreA family TonB-dependent siderophore receptor. 		CDD:139605	Enterobacterales	91347	20.167	600.0	381.0	23.0	53.0	593.0	35.0	595.0	7.08e-14	73.5
tr|G1V966|G1V966_9BACT	cl10011		Type 1 periplasmic binding fold superfamily. This family includes a diverse range of periplasmic binding proteins.		CDD:471960												
tr|G1VDM6|G1VDM6_9BACT	PRK15370	SPI-1 type III secretion system effector E3 ubiquitin transferase SlrP	type III secretion system effector E3 ubiquitin transferase SlrP. 		CDD:185268	Salmonella enterica	28901	22.358	246.0	139.0	10.0	528.0	738.0	187.0	415.0	5.7e-07	52.4
tr|G1VDM6|G1VDM6_9BACT	PRK15370	SPI-1 type III secretion system effector E3 ubiquitin transferase SlrP	type III secretion system effector E3 ubiquitin transferase SlrP. 		CDD:185268	Salmonella enterica	28901	29.53	149.0	85.0	5.0	563.0	696.0	181.0	324.0	6.77e-06	48.9
tr|G2FJ73|G2FJ73_9GAMM	PRK05476	adenosylhomocysteinase	S-adenosyl-L-homocysteine hydrolase; Provisional	3.3.1.1	CDD:235488	cellular organisms	131567	53.396	427.0	193.0	3.0	1.0	426.0	2.0	423.0	0.0	706.0
tr|G2FJ73|G2FJ73_9GAMM	PRK05476	adenosylhomocysteinase	S-adenosyl-L-homocysteine hydrolase; Provisional	3.3.1.1	CDD:235488	Bacteria	2	53.396	427.0	193.0	3.0	1.0	426.0	2.0	423.0	0.0	706.0
tr|G2FJ73|G2FJ73_9GAMM	PRK05476	adenosylhomocysteinase	S-adenosyl-L-homocysteine hydrolase; Provisional	3.3.1.1	CDD:235488	Actinobacteria	201174	53.396	427.0	193.0	3.0	1.0	426.0	2.0	423.0	0.0	706.0
tr|G2FJ73|G2FJ73_9GAMM	PRK05476	adenosylhomocysteinase	S-adenosyl-L-homocysteine hydrolase; Provisional	3.3.1.1	CDD:235488	Archaeoglobus fulgidus	2234	53.396	427.0	193.0	3.0	1.0	426.0	2.0	423.0	0.0	706.0
tr|G2T0P2|G2T0P2_ROSHA	PRK15104	oligopeptide ABC transporter substrate-binding protein OppA	oligopeptide ABC transporter substrate-binding protein OppA; Provisional		CDD:185059	Enterobacterales	91347	42.5	40.0	22.0	1.0	125.0	164.0	91.0	129.0	0.000211	42.8
tr|G3JZY0|G3JZY0_STROR	PRK05826	pyruvate kinase	pyruvate kinase; Provisional	2.7.1.40	CDD:235619	cellular organisms	131567	39.355	155.0	87.0	3.0	10.0	164.0	18.0	165.0	6.56e-57	183.0
tr|G3XHD3|G3XHD3_BOWSE	CHL00117		RNA polymerase beta'' subunit; Reviewed		CDD:214368			63.077	1365.0	474.0	16.0	1.0	1349.0	1.0	1351.0	0.0	2128.0
tr|G4RG22|G4RG22_PELHB	PRK10815	two-component system sensor histidine kinase PhoQ	two-component system sensor histidine kinase PhoQ. 	2.7.13.3	CDD:182754	Enterobacterales	91347	31.818	286.0	177.0	8.0	159.0	435.0	193.0	469.0	2.9e-28	115.0
tr|G4V2P8|G4V2P8_9BRAS	cl00261		Type III Pyridoxal 5-phosphate (PLP)-Dependent Enzymes. These pyridoxal-dependent decarboxylases acting on ornithine, lysine, arginine and related substrates This domain has a TIM barrel fold.		CDD:469695												
tr|G5CBT7|G5CBT7_MALDO	PLN00113		leucine-rich repeat receptor-like protein kinase; Provisional		CDD:215061			32.238	639.0	338.0	18.0	272.0	900.0	56.0	609.0	4.93e-66	238.0
tr|G5CBT7|G5CBT7_MALDO	PLN00113		leucine-rich repeat receptor-like protein kinase; Provisional		CDD:215061			25.044	567.0	233.0	15.0	41.0	424.0	30.0	587.0	1.8800000000000002e-29	124.0
tr|G5CBT9|G5CBT9_MALDO	PLN00113		leucine-rich repeat receptor-like protein kinase; Provisional		CDD:215061			25.914	903.0	370.0	25.0	41.0	937.0	30.0	639.0	1.29e-65	237.0
tr|G5HGM3|G5HGM3_9FIRM	PRK15413	glutathione ABC transporter substrate-binding protein GsiB	glutathione ABC transporter substrate-binding protein GsiB; Provisional		CDD:185311	Proteobacteria	1224	29.663	445.0	283.0	14.0	111.0	546.0	75.0	498.0	1.18e-56	196.0
tr|G5HMI0|G5HMI0_9FIRM	cl21456		Type 2 periplasmic binding fold superfamily. This domain is often found in association with the helix-turn-helix domain HTH_41 (pfam14502). It includes YhfZ proteins from Escherichia coli and Shigella flexneri.		CDD:473866												
tr|G6FMN6|G6FMN6_9CYAN	PRK11468	dihydroxyacetone kinase subunit DhaK	dihydroxyacetone kinase subunit DhaK; Provisional	2.7.1.121	CDD:183150	Gammaproteobacteria	1236	58.708	356.0	146.0	1.0	1.0	356.0	1.0	355.0	0.0	705.0
tr|G7LU14|G7LU14_9GAMM	PLN02968		Probable N-acetyl-gamma-glutamyl-phosphate reductase		CDD:215522			36.95	341.0	195.0	10.0	6.0	334.0	43.0	375.0	5.65e-78	242.0
tr|G7Q9I9|G7Q9I9_9BACT	PRK11433	aldehyde dehydrogenase iron-sulfur subunit	aldehyde oxidoreductase 2Fe-2S subunit; Provisional	1.2.99.6	CDD:236910	Bacteria	2	42.857	161.0	74.0	3.0	8.0	153.0	56.0	213.0	3.96e-40	146.0
tr|G7Q9I9|G7Q9I9_9BACT	cl29417		Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain. xanthine dehydrogenase subunit XdhA; Provisional		CDD:475196												
tr|G7Q9M3|G7Q9M3_9BACT	PRK10802	peptidoglycan-associated lipoprotein Pal	peptidoglycan-associated lipoprotein Pal. 		CDD:182744	Enterobacterales	91347	37.624	101.0	63.0	0.0	240.0	340.0	71.0	171.0	3.5e-23	93.0
tr|G7TFL4|G7TFL4_XANOB	PRK13524	FepA family TonB-dependent siderophore receptor	FepA family TonB-dependent siderophore receptor. 		CDD:237410	Proteobacteria	1224	17.888	464.0	236.0	19.0	210.0	651.0	142.0	482.0	8.66e-05	45.0
tr|G7TLM7|G7TLM7_XANOB	PRK13528	outer membrane receptor FepA (Provisional)	outer membrane receptor FepA; Provisional		CDD:237413	Proteobacteria	1224	25.455	440.0	204.0	25.0	234.0	651.0	148.0	485.0	1.37e-08	57.1
tr|G7TLM7|G7TLM7_XANOB	PRK13483	ligand-gated channel protein	ligand-gated channel protein. 		CDD:184080	Proteobacteria	1224	29.091	165.0	100.0	6.0	112.0	264.0	11.0	170.0	0.000546	42.1
tr|G7V6U1|G7V6U1_THELD	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	33.696	276.0	177.0	5.0	30.0	304.0	1.0	271.0	8.58e-74	227.0
tr|G7V798|G7V798_THELD	cl00292		Adenine nucleotide alpha hydrolase (AANH) superfamily. tRNA-cytidine(32) 2-sulfurtransferase, also called two-thiocytidine biosynthesis protein A or tRNA 2-thiocytidine biosynthesis protein TtcA, catalyzes the ATP-dependent 2-thiolation of cytidine in position 32 of tRNA, to form 2-thiocytidine (s(2)C32). TtcA belongs to the adenine nucleotide alpha hydrolase superfamily (AANH) that includes N-type ATP PPases and ATP sulfurylases. It forms an alpha/beta/alpha fold which binds to the adenosine group. This domain has a strongly conserved motif SGGKD at the N-terminus.		CDD:469708												
tr|G7V7E8|G7V7E8_THELD	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	32.624	282.0	177.0	9.0	32.0	311.0	1.0	271.0	5.07e-60	192.0
tr|G7V7P7|G7V7P7_THELD	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	25.806	279.0	188.0	9.0	34.0	304.0	1.0	268.0	3.96e-37	132.0
tr|G7V893|G7V893_THELD	cl17212		Phosphate acetyl/butaryl transferase. The plsX gene is part of the bacterial fab gene cluster which encodes several key fatty acid biosynthetic enzymes. The exact function of the plsX protein in fatty acid synthesis is unknown.		CDD:450173												
tr|G7V8J2|G7V8J2_THELD	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	32.979	282.0	175.0	8.0	28.0	306.0	1.0	271.0	1.13e-69	217.0
tr|G7V8M3|G7V8M3_THELD	cl19223		Gamma-glutamyltranspeptidase. gamma-glutamyltranspeptidase; Reviewed		CDD:450276												
tr|G7V8P5|G7V8P5_THELD	PRK00013	chaperonin GroEL	chaperonin GroEL; Reviewed		CDD:234573	cellular organisms	131567	70.446	538.0	156.0	3.0	1.0	536.0	1.0	537.0	0.0	953.0
tr|G7VA51|G7VA51_THELD	cl10011		Type 1 periplasmic binding fold superfamily. This family includes a diverse range of periplasmic binding proteins.		CDD:471960												
tr|G7WIZ1|G7WIZ1_DESOD	NF037995	TRAP transporter substrate-binding protein DctP	TRAP transporter substrate-binding protein DctP. Proteins of this family are members of the superfamily of Tripartite ATP-independent Periplasmic Transporter (TRAP-T). They transport hydrophobic substrates, usually lipoprotein.		CDD:468304	cellular organisms	131567	35.714	266.0	168.0	3.0	44.0	308.0	1.0	264.0	1.24e-96	286.0
tr|G7WKC0|G7WKC0_METH6	PRK08320	branched-chain amino acid aminotransferase	branched-chain amino acid aminotransferase; Reviewed	2.6.1.42	CDD:236238	cellular organisms	131567	65.505	287.0	98.0	1.0	1.0	286.0	2.0	288.0	0.0	531.0
tr|G7WLZ5|G7WLZ5_METH6	cl00292		Adenine nucleotide alpha hydrolase (AANH) superfamily. tRNA-cytidine(32) 2-sulfurtransferase, also called two-thiocytidine biosynthesis protein A or tRNA 2-thiocytidine biosynthesis protein TtcA, catalyzes the ATP-dependent 2-thiolation of cytidine in position 32 of tRNA, to form 2-thiocytidine (s(2)C32). TtcA belongs to the adenine nucleotide alpha hydrolase superfamily (AANH) that includes N-type ATP PPases and ATP sulfurylases. It forms an alpha/beta/alpha fold which binds to the adenosine group. This domain has a strongly conserved motif SGGKD at the N-terminus.		CDD:469708												
tr|G7WNF5|G7WNF5_METH6	cl09928		N/A. This model describes a subset of formate dehydrogenase alpha chains found mainly in proteobacteria but also in Aquifex. The alpha chain contains domains for molybdopterin dinucleotide binding and molybdopterin oxidoreductase (pfam01568 and pfam00384, respectively). The holo-enzyme also contains beta and gamma subunits of 32 and 20 kDa. The enzyme catalyzes the oxidation of formate (produced from pyruvate during anaerobic growth) to carbon dioxide with the concomitant release of two electrons and two protons. The electrons are utilized mainly in the nitrate respiration by nitrate reductase. In E. coli and Salmonella, there are two forms of the formate dehydrogenase, one induced by nitrate which is strictly anaerobic (fdn), and one incuced during the transition from aerobic to anaerobic growth (fdo). This subunit is one of only three proteins in E. coli which contain selenocysteine. This model is well-defined, with a large, unpopulated trusted/noise gap. [Energy metabolism, Anaerobic, Energy metabolism, Electron transport]		CDD:447860												
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Gammaproteobacteria	1236	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	cellular organisms	131567	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Terrabacteria group	1783272	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Bacteria	2	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Methanococcales	2182	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Betaproteobacteria	28216	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WNW1|G7WNW1_METH6	PRK05989	cobaltochelatase subunit CobN	cobaltochelatase subunit CobN; Reviewed	6.6.1.2	CDD:235663	Euryarchaeota	28890	33.831	1206.0	700.0	35.0	200.0	1360.0	76.0	1228.0	0.0	984.0
tr|G7WPK5|G7WPK5_METH6	PRK13759	arylsulfatase	arylsulfatase; Provisional	3.1.6.1	CDD:237491	Bacteria	2	25.919	544.0	264.0	25.0	145.0	650.0	7.0	449.0	4.69e-45	167.0
tr|G7WPU2|G7WPU2_METH6	cl21494		alpha/beta hydrolases. This family consists of several chlorophyllase and chlorophyllase-2 (EC:3.1.1.14) enzymes. Chlorophyllase (Chlase) is the first enzyme involved in chlorophyll (Chl) degradation and catalyzes the hydrolysis of an ester bond to yield chlorophyllide and phytol. The family includes both plant and Amphioxus members.		CDD:473884												
tr|G7WQG4|G7WQG4_METH6	PRK03996	archaeal proteasome endopeptidase complex subunit alpha	archaeal proteasome endopeptidase complex subunit alpha. 	3.4.25.1	CDD:235192	Archaea	2157	66.109	239.0	81.0	0.0	1.0	239.0	2.0	240.0	1.4099999999999999e-152	422.0
