qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|F5IW97|F5IW97_9BACT	cd07185		Peptidoglycan binding domains similar to the C-terminal domain of outer-membrane protein OmpA. OmpA-like domains (named after the C-terminal domain of Escherichia coli OmpA protein) have been shown to non-covalently associate with peptidoglycan, a network of glycan chains composed of disaccharides, which are crosslinked via short peptide bridges. Well-studied members of this family include the Escherichia coli outer membrane protein OmpA, the Escherichia coli lipoprotein PAL, Neisseria meningitdis RmpM, which interact with the outer membrane, as well as the Escherichia coli motor protein MotB, and the Vibrio flagellar motor proteins PomB and MotY, which interact with the inner membrane.		CDD:143586			32.71	107.0	62.0	5.0	282.0	381.0	3.0	106.0	1.78e-22	89.1
tr|F6D2X6|F6D2X6_METPW	cd03764		Archeal proteasome, beta subunit. The 20S proteasome, multisubunit proteolytic complex, is the central enzyme for non-lysosomal protein degradation in both the cytosol and the nucleus. It is composed of 28 subunits arranged as four homoheptameric rings that stack on top of one another forming an elongated alpha-beta-beta-alpha cylinder with a central cavity. The proteasome alpha and beta subunits are both members of the N-terminal nucleophile (Ntn)-hydrolase superfamily. Their N-terminal threonine residues are exposed as a nucleophile in peptide bond hydrolysis. Mammals have 7 alpha and 7 beta proteasome subunits while archaea have one of each.		CDD:239733			57.672	189.0	76.0	2.0	10.0	195.0	1.0	188.0	1.22e-96	277.0
tr|F6D5H3|F6D5H3_METPW	cl25360		Beta subunit of the DMSO Reductase (DMSOR) family. This family consists of the small beta iron-sulfur (FeS) subunit of the DMSO Reductase (DMSOR) family. Members of this family also contain a large, periplasmic molybdenum-containing alpha subunit and may have a small gamma subunit as well.  Examples of heterodimeric members with alpha and beta subunits include arsenite oxidase, and tungsten-containing formate dehydrogenase (FDH-T) while   heterotrimeric members containing alpha, beta, and gamma subunits include formate dehydrogenase-N (FDH-N), and nitrate reductase (NarGHI).  The beta subunit contains four Fe4/S4 and/or Fe3/S4 clusters which transfer the electrons from the alpha subunit to a hydrophobic integral membrane protein, presumably a cytochrome containing two b-type heme groups. The reducing equivalents are then transferred to menaquinone, which finally reduces the electron-accepting enzyme system.		CDD:355383												
tr|F6D5H3|F6D5H3_METPW	cl38936		P-loop containing Nucleoside Triphosphate Hydrolases. This family includes a wide variety of AAA domains including some that have lost essential nucleotide binding residues in the P-loop.		CDD:476819												
tr|F6D5U5|F6D5U5_METPW	cd01097		N5,N10-methylenetetrahydromethanopterin reductase (Mer) catalyzes the reduction of N5,N10-methylenetetrahydromethanopterin with reduced coenzyme F420 to N5-methyltetrahydromethanopterin and oxidized coenzyme F420.		CDD:238530			26.761	213.0	101.0	4.0	1.0	203.0	1.0	168.0	6.91e-32	116.0
tr|F6D818|F6D818_METPW	cd02753		Formate dehydrogenase H (Formate-Dh-H) catalyzes the reversible oxidation of formate to CO2 with the release of a proton and two electrons. It is a component of the anaerobic formate hydrogen lyase complex. The E. coli formate dehydrogenase H (Fdh-H) is a monomer composed of a single polypeptide chain with a  Mo active site region and a [4Fe-4S] center. Members of the MopB_Formate-Dh-H CD belong to the molybdopterin_binding (MopB) superfamily of proteins.		CDD:239154			56.341	552.0	194.0	3.0	7.0	554.0	1.0	509.0	0.0	868.0
tr|F6D818|F6D818_METPW	cd02790		Formate dehydrogenase H (Formate-Dh-H) catalyzes the reversible oxidation of formate to CO2 with the release of a proton and two electrons. It is a component of the anaerobic formate hydrogen lyase complex. The E. coli formate dehydrogenase H (Fdh-H) is a monomer composed of a single polypeptide chain with a  Mo active site region and a [4Fe-4S] center. This CD (MopB_CT_Formate-Dh_H) is of the conserved molybdopterin_binding C-terminal (MopB_CT) region present in many, but not all, MopB homologs.		CDD:239191			57.265	117.0	48.0	2.0	564.0	679.0	1.0	116.0	4.04e-56	184.0
tr|F6D829|F6D829_METPW	cd00980		FwdC/FmdC. This domain of unknown function is found in the subunit C of formylmethanofuran dehydrogenase, an enzyme that catalyzes the first step in methane formation from CO2 in methanogenic archaea, hyperthermophiles and bacteria. There are two isoenzymes, a tungsten-containing isoenzyme (Fwd) and a molybdenum-containing isoenzyme (Fmd). The subunits C of both isoenzymes (FwdC/FmdC) are characterized by a repeated GXXGXXXG motif.		CDD:238480			44.39	205.0	111.0	1.0	45.0	249.0	1.0	202.0	1.25e-68	209.0
tr|F7NEC2|F7NEC2_9FIRM	cd00207		2Fe-2S iron-sulfur cluster binding domain. Iron-sulfur proteins play an important role in electron transfer processes and in various enzymatic reactions. The family includes plant and algal ferredoxins, which act as electron carriers in photosynthesis and ferredoxins, which participate in redox chains (from bacteria to mammals). Fold is ismilar to thioredoxin.		CDD:238126			26.531	49.0	34.0	1.0	5.0	53.0	2.0	48.0	1.91e-06	45.1
tr|F8EXX3|F8EXX3_GRAC1	cd19994		periplasmic sugar binding protein ChvE that interacts with a bacterial two-component signaling system. Periplasmic aldose-monosaccharides binding protein ChvE that belongs to a family of pentose/hexose sugar-binding proteins of the type 1 periplasmic binding protein (PBP1) superfamily, which consists of two alpha/beta globular domains connected by a three-stranded hinge. This Venus flytrap-like domain undergoes a transition from an open to a closed conformational state upon ligand binding. Moreover, the periplasmic xylose-binding protein is homologous to the ligand-binding domain of eukaryotic receptors such as glutamate receptor (GluR) and DNA-binding transcriptional repressors such as LacI and GalR.		CDD:380649			39.185	319.0	172.0	4.0	33.0	345.0	2.0	304.0	2.3299999999999997e-106	313.0
tr|F8EYL4|F8EYL4_GRAC1	cd03344		GroEL_like type I chaperonin. Chaperonins are involved in productive folding of proteins. They share a common general morphology, a double toroid of 2 stacked rings, each composed of 7-9 subunits. The symmetry of type I is seven-fold and they are found in eubacteria (GroEL) and in organelles of eubacterial descent (hsp60 and RBP). With the aid of cochaperonin GroES, GroEL encapsulates non-native substrate proteins inside the cavity of the GroEL-ES complex and promotes folding by using energy derived from ATP hydrolysis.		CDD:239460			70.307	522.0	153.0	1.0	3.0	524.0	1.0	520.0	0.0	907.0
tr|F8EZD4|F8EZD4_GRAC1	cl01709		The substrate-binding domain of an ABC-type nickel/oligopeptide-like import system contains the type 2 periplasmic binding fold. The borders of this family are based on the PDBSum definitions of the domain edges for Swiss:P06202.		CDD:445520												
tr|F8EZK4|F8EZK4_GRAC1	cd13671		Uncharacterized substrate-binding protein of the Tripartite ATP-independent  Periplasmic transporter family; the type 2 periplasmic-binding protein fold. This subfamily includes uncharacterized periplasmic substrate-binding proteins similar to TRAP transport systems such as SiaP (a sialic acid binding virulence factor) and TeaA (an ectoine binding protein). TRAP transporters are a large family of solute transporters ubiquitously found in bacteria and archaea. They are comprised of a periplasmic substrate-binding protein (SBP) and two unequally sized integral membrane components: a large transmembrane subunit involved in the translocation process and a smaller membrane of unknown function. The driving force of TRAP transporters is provided by electrochemical ion gradients (either protons or sodium ions) across the cytoplasmic membrane, rather than ATP hydrolysis. This substrate-binding domain belongs to the type 2 periplasmic binding fold protein superfamily (PBP2). The PBP2 proteins are typically comprised of two globular subdomains connected by a flexible hinge and bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap.		CDD:270389			58.249	297.0	121.0	2.0	37.0	331.0	1.0	296.0	1.8500000000000003e-163	455.0
tr|F9Z2U3|F9Z2U3_ODOSD	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|G0L710|G0L710_ZOBGA	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|G0V3W0|G0V3W0_9CLOT	cl21456		Type 2 periplasmic binding fold superfamily. This domain is often found in association with the helix-turn-helix domain HTH_41 (pfam14502). It includes YhfZ proteins from Escherichia coli and Shigella flexneri.		CDD:473866												
tr|G1UW22|G1UW22_9BACT	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|G1V0E1|G1V0E1_9BACT	cd13568		Substrate binding domain of putative TAXI proteins of the tripartite ATP-independent periplasmic transporters; the type 2 periplasmic binding protein fold. This subgroup includes uncharacterized periplasmic binding proteins that are related to Thermus thermophilus GluBP (TtGluBP) of TAXI-TRAP family. TRAP transporters are comprised of an SBP (substrate-binding protein) and two unequally sized integral membrane components. Although TtGluBP is predicted to be an L-glutamate and/or an L-glutamine-binding protein, the substrate spectrum of TAXI proteins remains to be defined. A sequence-homology search also shows that TtGluBP shares low sequence homology with putative immunogenic proteins of uncharacterized function.		CDD:270286			50.853	293.0	136.0	5.0	30.0	318.0	1.0	289.0	1.31e-119	344.0
tr|G1V966|G1V966_9BACT	cl10011		Type 1 periplasmic binding fold superfamily. This family includes a diverse range of periplasmic binding proteins.		CDD:471960												
tr|G1VDM6|G1VDM6_9BACT	cl42388		protein phosphatase 1 regulatory subunit 42. Leucine-rich repeats (LRRs), ribonuclease inhibitor (RI)-like subfamily. LRRs are 20-29 residue sequence motifs present in many proteins that participate in protein-protein interactions and have different functions and cellular locations. LRRs correspond to structural units consisting of a beta strand (LxxLxLxxN/CxL conserved pattern) and an alpha helix. This alignment contains 12 strands corresponding to 11 full repeats, consistent with the extent observed in the subfamily acting as Ran GTPase Activating Proteins (RanGAP1).		CDD:455733												
tr|G2FJ73|G2FJ73_9GAMM	cd00401		S-Adenosylhomocysteine Hydrolase, NAD-binding and catalytic domains. S-adenosyl-L-homocysteine hydrolase (SAHH, AdoHycase) catalyzes the hydrolysis of S-adenosyl-L-homocysteine (AdoHyc) to form adenosine (Ado) and homocysteine (Hcy). The equilibrium lies far on the side of AdoHyc synthesis, but in nature the removal of Ado and Hyc is sufficiently fast, so that the net reaction is in the direction of hydrolysis. Since AdoHyc is a potent inhibitor of S-adenosyl-L-methionine dependent methyltransferases, AdoHycase plays a critical role in the modulation of the activity of various methyltransferases. The enzyme forms homotetramers, with each monomer binding one molecule of NAD+.		CDD:240619			60.442	407.0	156.0	2.0	16.0	422.0	1.0	402.0	0.0	724.0
tr|G2LIE5|G2LIE5_CHLTF	cl21470		Peptidase associated domain: C-terminal domain of M14 N/E carboxypeptidase; putative folding, regulation, or interaction domain. This is the N-terminal of Calcineurin-like phosphoesterases. It is around 150 residues in length from various Bacteroides species. The function of this family is unknown.		CDD:473874												
tr|G2T0P2|G2T0P2_ROSHA	cd00995		The substrate-binding domain of an ABC-type nickel/oligopeptide-like import system contains the type 2 periplasmic binding fold. This family represents the periplasmic substrate-binding domain of nickel/dipeptide/oligopeptide transport systems, which function in the import of nickel and peptides, and other closely related proteins. The oligopeptide-binding protein OppA is a periplasmic component of an ATP-binding cassette (ABC) transport system OppABCDEF consisting of five subunits: two homologous integral membrane proteins OppB and OppF that form the translocation pore; two homologous nucleotide-binding domains OppD and OppF that drive the transport process through binding and hydrolysis of ATP; and the substrate-binding protein or receptor OppA that determines the substrate specificity of the transport system. The dipeptide (DppA) and oligopeptide (OppA) binding proteins differ in several ways. The DppA binds dipeptides and some tripeptides and is involved in chemotaxis toward dipeptides, whereas the OppA binds peptides of a wide range of lengths (2-35 amino acid residues) and plays a role in recycling of cell wall peptides, which precludes any involvement in chemotaxis.  Similar to the ABC-type dipeptide and oligopeptide import systems, nickel transporter is comprised of five subunits NikABCDE: the two pore-forming integral inner membrane proteins NikB and NikC; the two inner membrane-associated proteins with ATPase activity NikD and NikE; and the periplasmic nickel binding NikA, which is the initial nickel receptor that controls the chemotactic response away from nickel.  Most of other periplasmic binding proteins are comprised of only two globular subdomains corresponding to domains I and III of the dipeptide/oligopeptide binding proteins. The structural topology of these domains is most similar to that of the type 2 periplasmic binding proteins (PBP2), which are responsible for the uptake of a variety of substrates such as phosphate, sulfate, polysaccharides, lysine/arginine/ornithine, and histidine.  The PBP2 bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap. After binding their specific ligand with high affinity, they can interact with a cognate membrane transport complex comprised of two integral membrane domains and two cytoplasmically located ATPase domains. This interaction triggers the ligand translocation across the cytoplasmic membrane energized by ATP hydrolysis.  Besides transport proteins, the PBP2 superfamily includes the ligand binding domains of ionotropic glutamate receptors, LysR-type transcriptional regulators, and unorthodox sensor proteins involved in signal transduction.		CDD:173853			19.158	689.0	321.0	17.0	55.0	736.0	2.0	461.0	5.96e-48	174.0
tr|G3JZY0|G3JZY0_STROR	cl39076		N/A. This domain of the is actually a small beta-barrel domain nested within a larger TIM barrel. The active site is found in a cleft between the two domains.		CDD:453956												
tr|G3XHD3|G3XHD3_BOWSE	cd02655		"Largest subunit (beta') of Bacterial DNA-dependent RNA polymerase (RNAP), C-terminal domain. Bacterial RNA polymerase (RNAP) is a large multi-subunit complex responsible for the synthesis of all RNAs in the cell. This family also includes the eukaryotic plastid-encoded RNAP beta"" subunit. Structure studies suggest that RNAP complexes from different organisms share a crab-claw-shape structure with two pincers defining a central cleft. Beta' and beta, the largest and the second largest subunits of bacterial RNAP, each makes up one pincer and part of the base of the cleft. The C-terminal domain includes a G loop that forms part of the floor of the downstream DNA-binding cavity. The position of the G loop may determine the switch of the bridge helix between flipped-out and normal alpha-helical conformations."		CDD:132721			48.705	193.0	71.0	4.0	1127.0	1315.0	36.0	204.0	9.33e-74	242.0
tr|G3XHD3|G3XHD3_BOWSE	cd02655		"Largest subunit (beta') of Bacterial DNA-dependent RNA polymerase (RNAP), C-terminal domain. Bacterial RNA polymerase (RNAP) is a large multi-subunit complex responsible for the synthesis of all RNAs in the cell. This family also includes the eukaryotic plastid-encoded RNAP beta"" subunit. Structure studies suggest that RNAP complexes from different organisms share a crab-claw-shape structure with two pincers defining a central cleft. Beta' and beta, the largest and the second largest subunits of bacterial RNAP, each makes up one pincer and part of the base of the cleft. The C-terminal domain includes a G loop that forms part of the floor of the downstream DNA-binding cavity. The position of the G loop may determine the switch of the bridge helix between flipped-out and normal alpha-helical conformations."		CDD:132721			84.615	39.0	5.0	1.0	312.0	350.0	1.0	38.0	3.1800000000000004e-21	91.4
tr|G3XHD3|G3XHD3_BOWSE	cl19114		Largest subunit of RNA polymerase (RNAP), N-terminal domain. NRPD1 and NRPE1 are the largest subunits of plant DNA-dependent RNA polymerase IV and V that, together with second largest subunits (NRPD2 and NRPE2), form the active site region of the DNA entry and RNA exit channel. Higher plants have five multi-subunit nuclear RNA polymerases; RNAP I, RNAP II and RNAP III, which are essential for viability, plus the two isoforms of the non-essential polymerase RNAP IV and V, which specialize in small RNA-mediated gene silencing pathways. RNAP IV and/or V might be involved in RNA-directed DNA methylation of endogenous repetitive elements, silencing of transgenes, regulation of flowering-time genes, inducible regulation of adjacent gene pairs, and spreading of mobile silencing signals. The subunit compositions of RNAP IV and V reveal that they evolved from RNAP II.		CDD:473139												
tr|G3XHD3|G3XHD3_BOWSE	cl29012		Largest subunit of RNA polymerase (RNAP), C-terminal domain. Archaeal RNA polymerase (RNAP), like bacterial RNAP, is a large multi-subunit complex responsible for the synthesis of all RNAs in the cell. The relative positioning of the RNAP core is highly conserved between archaeal RNAP and the three classes of eukaryotic RNAPs. In archaea, the largest subunit is split into two polypeptides, A' and A'', which are encoded by separate genes in an operon. Sequence alignments reveal that the archaeal A'' subunit corresponds to the C-terminal one-third of the RNAPII largest subunit (Rpb1). In subunit A'', several loops in the jaw domain are shorter. The RNAPII Rpb1 interacts with the second-largest subunit (Rpb2) to form the DNA entry and RNA exit channels in addition to the catalytic center of RNA synthesis.		CDD:355888												
tr|G4RG22|G4RG22_PELHB	cl00075		Histidine kinase-like ATPase domain. This family represents the structurally related ATPase domains of histidine kinase, DNA gyrase B and HSP90.		CDD:469604												
tr|G4T183|G4T183_META2	cd00198		Von Willebrand factor type A (vWA) domain was originally found in the blood coagulation protein von Willebrand factor (vWF). Typically, the vWA domain is made up of approximately 200 amino acid residues folded into a classic a/b para-rossmann type of fold. The vWA domain, since its discovery, has drawn great interest because of its widespread occurrence and its involvement in a wide variety of important cellular functions. These include basal membrane formation, cell migration, cell differentiation, adhesion, haemostasis, signaling, chromosomal stability, malignant transformation and in immune defenses  In integrins these domains form heterodimers while in vWF it forms multimers. There are different interaction surfaces of this domain as seen by the various molecules it complexes with. Ligand binding in most cases is mediated by the presence of a metal ion dependent adhesion site termed as the MIDAS motif that is a characteristic feature of most, if not all A domains.		CDD:238119			20.349	172.0	118.0	8.0	120.0	287.0	4.0	160.0	5.18e-08	50.3
tr|G4V2P8|G4V2P8_9BRAS	cl00261		Type III Pyridoxal 5-phosphate (PLP)-Dependent Enzymes. These pyridoxal-dependent decarboxylases acting on ornithine, lysine, arginine and related substrates This domain has a TIM barrel fold.		CDD:469695												
tr|G5CBT7|G5CBT7_MALDO	cl42388		protein phosphatase 1 regulatory subunit 42. Leucine-rich repeats (LRRs), ribonuclease inhibitor (RI)-like subfamily. LRRs are 20-29 residue sequence motifs present in many proteins that participate in protein-protein interactions and have different functions and cellular locations. LRRs correspond to structural units consisting of a beta strand (LxxLxLxxN/CxL conserved pattern) and an alpha helix. This alignment contains 12 strands corresponding to 11 full repeats, consistent with the extent observed in the subfamily acting as Ran GTPase Activating Proteins (RanGAP1).		CDD:455733												
tr|G5CBT9|G5CBT9_MALDO	cl42388		protein phosphatase 1 regulatory subunit 42. Leucine-rich repeats (LRRs), ribonuclease inhibitor (RI)-like subfamily. LRRs are 20-29 residue sequence motifs present in many proteins that participate in protein-protein interactions and have different functions and cellular locations. LRRs correspond to structural units consisting of a beta strand (LxxLxLxxN/CxL conserved pattern) and an alpha helix. This alignment contains 12 strands corresponding to 11 full repeats, consistent with the extent observed in the subfamily acting as Ran GTPase Activating Proteins (RanGAP1).		CDD:455733												
tr|G5HGM3|G5HGM3_9FIRM	cd00995		The substrate-binding domain of an ABC-type nickel/oligopeptide-like import system contains the type 2 periplasmic binding fold. This family represents the periplasmic substrate-binding domain of nickel/dipeptide/oligopeptide transport systems, which function in the import of nickel and peptides, and other closely related proteins. The oligopeptide-binding protein OppA is a periplasmic component of an ATP-binding cassette (ABC) transport system OppABCDEF consisting of five subunits: two homologous integral membrane proteins OppB and OppF that form the translocation pore; two homologous nucleotide-binding domains OppD and OppF that drive the transport process through binding and hydrolysis of ATP; and the substrate-binding protein or receptor OppA that determines the substrate specificity of the transport system. The dipeptide (DppA) and oligopeptide (OppA) binding proteins differ in several ways. The DppA binds dipeptides and some tripeptides and is involved in chemotaxis toward dipeptides, whereas the OppA binds peptides of a wide range of lengths (2-35 amino acid residues) and plays a role in recycling of cell wall peptides, which precludes any involvement in chemotaxis.  Similar to the ABC-type dipeptide and oligopeptide import systems, nickel transporter is comprised of five subunits NikABCDE: the two pore-forming integral inner membrane proteins NikB and NikC; the two inner membrane-associated proteins with ATPase activity NikD and NikE; and the periplasmic nickel binding NikA, which is the initial nickel receptor that controls the chemotactic response away from nickel.  Most of other periplasmic binding proteins are comprised of only two globular subdomains corresponding to domains I and III of the dipeptide/oligopeptide binding proteins. The structural topology of these domains is most similar to that of the type 2 periplasmic binding proteins (PBP2), which are responsible for the uptake of a variety of substrates such as phosphate, sulfate, polysaccharides, lysine/arginine/ornithine, and histidine.  The PBP2 bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap. After binding their specific ligand with high affinity, they can interact with a cognate membrane transport complex comprised of two integral membrane domains and two cytoplasmically located ATPase domains. This interaction triggers the ligand translocation across the cytoplasmic membrane energized by ATP hydrolysis.  Besides transport proteins, the PBP2 superfamily includes the ligand binding domains of ionotropic glutamate receptors, LysR-type transcriptional regulators, and unorthodox sensor proteins involved in signal transduction.		CDD:173853			35.656	488.0	284.0	12.0	64.0	544.0	2.0	466.0	6.48e-141	414.0
tr|G5HMI0|G5HMI0_9FIRM	cd14748		The periplasmic-binding component of ABC transport system specific for sn-glycerol-3-phosphate; possesses type 2 periplasmic binding fold. This group includes the periplasmic component of an ABC transport system specific for sn-glycerol-3-phosphate (G3P) and closely related proteins from archaea and bacteria. Under phophate starvation conditions, Escherichia coli can utilize G3P as phosphate source when exclusively imported by an ATP-binding cassette (ABC) transporter composed of the periplasmic binding protein, UgpB, the transmembrane subunits, UgpA and UgpE, and a homodimer of the nucleotide binding subunit, UgpC. Members of this group belong to the type 2 periplasmic-binding fold superfamily. PBP2 proteins are comprised of two globular subdomains connected by a flexible hinge and bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap. The majority of PBP2 proteins function in the uptake of small soluble substrates in eubacteria and archaea. After binding their specific ligand with high affinity, they can interact with a cognate membrane transport complex comprised of two integral membrane domains and two cytoplasmically located ATPase domains. This interaction triggers the ligand translocation across the cytoplasmic membrane energized by ATP hydrolysis.		CDD:270451			35.411	401.0	235.0	12.0	77.0	470.0	2.0	385.0	2.45e-114	340.0
tr|G7LU14|G7LU14_9GAMM	cd23934		C-terminal catalytic domain of N-acetyl-gamma-glutamyl-phosphate reductase (AGPR), type 1 and similar proteins. N-acetyl-gamma-glutamyl-phosphate reductase (AGPR; EC 1.2.1.38), also called N-acetyl-glutamate semialdehyde dehydrogenase, or NAGSA dehydrogenase, catalyzes the NADPH-dependent reduction of N-acetyl-gamma-glutamyl-phosphate phosphate, the third step of arginine biosynthesis. N-acetyl-gamma-glutamyl-phosphate phosphate, the product of the second step catalyzed by acetylglutamate kinase, undergoes reductive dephosphorylation to give N-acetylglutamic semialdehyde, which is converted to ornithine by acetylornithine aminotransferase and acetylornithine deacetylase. AGPR proteins contain an N-terminal Rossmann fold NAD(P)H-binding domain and a C-terminal glyceraldehyde-3-phosphate dehydrogenase (GAPDH)-like catalytic domain and are members of the GAPDH superfamily of proteins. NADP(+) binds in a cleft between these domains and contacts both. There are two related families of N-acetyl-gamma-glutamyl-phosphate reductase, which differ by phylogeny, similarity clustering, and gap architecture in a multiple sequence alignment. The model corresponds to type 1 AGPR family. Bacterial members of this family tend to be found within Arg biosynthesis operons. The type 1 AGPR family also includes LysY (LysW-L-2-aminoadipate/LysW-L-glutamate phosphate reductase), which is involved in both, the arginine and lysine, biosynthetic pathways.		CDD:467683			49.419	172.0	75.0	5.0	153.0	313.0	1.0	171.0	1.62e-78	235.0
tr|G7LU14|G7LU14_9GAMM	cd17895		N-terminal NAD(P)-binding domain of N-acetyl-gamma-glutamyl-phosphate reductase (AGPR), type 1 and similar proteins. AGPR (EC 1.2.1.38), also called N-acetyl-glutamate semialdehyde dehydrogenase, or NAGSA dehydrogenase, catalyzes the NADPH-dependent reduction of N-acetyl-gamma-glutamyl-phosphate phosphate; the third step of arginine biosynthesis. N-acetyl-gamma-glutamyl-phosphate phosphate, the product of the second step catalyzed by acetylglutamate kinase, undergoes reductive dephosphorylation to give N-acetylglutamic semialdehyde, which is converted to ornithine by acetylornithine aminotransferase and acetylornithine deacetylase. AGPR proteins contain an N-terminal Rossmann fold NAD(P)-binding domain and a C-terminal glyceraldehyde-3-phosphate dehydrogenase (GAPDH)-like catalytic domain and are members of the GAPDH superfamily of proteins. NADP(+) binds in a cleft between these domains and contacts both. There are two related families of N-acetyl-gamma-glutamyl-phosphate reductase, which differ by phylogeny, similarity clustering, and gap architecture in a multiple sequence alignment. The model corresponds to type 1 AGPR family. Bacterial members of this family tend to be found within Arg biosynthesis operons. The type 1 AGPR family also includes LysY (LysW-L-2-aminoadipate/LysW-L-glutamate phosphate reductase), which is involved in both the arginine and lysine biosynthetic pathways.		CDD:467521			51.02	147.0	68.0	2.0	6.0	152.0	5.0	147.0	8.780000000000001e-70	213.0
tr|G7Q9I9|G7Q9I9_9BACT	cd00207		2Fe-2S iron-sulfur cluster binding domain. Iron-sulfur proteins play an important role in electron transfer processes and in various enzymatic reactions. The family includes plant and algal ferredoxins, which act as electron carriers in photosynthesis and ferredoxins, which participate in redox chains (from bacteria to mammals). Fold is ismilar to thioredoxin.		CDD:238126			26.531	49.0	34.0	1.0	5.0	53.0	2.0	48.0	1.22e-06	45.5
tr|G7Q9M3|G7Q9M3_9BACT	cd07185		Peptidoglycan binding domains similar to the C-terminal domain of outer-membrane protein OmpA. OmpA-like domains (named after the C-terminal domain of Escherichia coli OmpA protein) have been shown to non-covalently associate with peptidoglycan, a network of glycan chains composed of disaccharides, which are crosslinked via short peptide bridges. Well-studied members of this family include the Escherichia coli outer membrane protein OmpA, the Escherichia coli lipoprotein PAL, Neisseria meningitdis RmpM, which interact with the outer membrane, as well as the Escherichia coli motor protein MotB, and the Vibrio flagellar motor proteins PomB and MotY, which interact with the inner membrane.		CDD:143586			47.115	104.0	55.0	0.0	239.0	342.0	3.0	106.0	4.2699999999999995e-48	155.0
tr|G7Q9M3|G7Q9M3_9BACT	cl00057		N/A. This is a uncharacterized domain found in eukaryotes and viruses.		CDD:469594												
tr|G7TFL4|G7TFL4_XANOB	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|G7TLM7|G7TLM7_XANOB	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|G7V6U1|G7V6U1_THELD	cd13676		Substrate-binding component of Tripartite ATP-independent Periplasmic transporter DctP2 and related proteins;  the type 2 periplasmic-binding protein fold. This subgroup includes TRAP transporter DctP2 and its similar proteins. TRAP transporters are a large family of solute transporters ubiquitously found in bacteria and archaea. They are comprised of a periplasmic substrate-binding protein (SBP; often called the P subunit) and two unequally sized integral membrane components: a large transmembrane subunit involved in the translocation process (the M subunit) and a smaller membrane of unknown function (the Q subunit). The driving force of TRAP transporters is provided by electrochemical ion gradients (either protons or sodium ions) across the cytoplasmic membrane, rather than ATP hydrolysis. This substrate-binding domain belongs to the type 2 periplasmic binding fold protein superfamily (PBP2). The PBP2 proteins are typically comprised of two globular subdomains connected by a flexible hinge and bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap.		CDD:270394			49.669	302.0	146.0	4.0	29.0	330.0	2.0	297.0	2.0100000000000002e-154	433.0
tr|G7V798|G7V798_THELD	cd00293		"universal stress protein (USP) and similar proteins. The universal stress protein (USP) is a small cytoplasmic bacterial protein whose expression is enhanced when the cell is exposed to stress agents. USP enhances the rate of cell survival during prolonged exposure to such conditions, and may provide a general ""stress endurance"" activity. The crystal structure of Haemophilus influenzae Usp reveals an alpha/beta fold similar to that of the Methanococcus jannaschii MJ0577 protein, which binds ATP, although USP lacks ATP-binding activity."		CDD:467483			38.298	141.0	80.0	3.0	3.0	143.0	1.0	134.0	2.42e-31	107.0
tr|G7V7E8|G7V7E8_THELD	cd13677		Uncharacterized substrate-binding protein of the Tripartite ATP-independent  Periplasmic transporter family; the type 2 periplasmic-binding protein fold. This subfamily includes uncharacterized periplasmic substrate-binding proteins similar to TRAP transport systems such as SiaP (a sialic acid binding virulence factor) and TeaA (an ectoine binding protein). TRAP transporters are a large family of solute transporters ubiquitously found in bacteria and archaea. They are comprised of a periplasmic substrate-binding protein (SBP) and two unequally sized integral membrane components: a large transmembrane subunit involved in the translocation process and a smaller membrane of unknown function. The driving force of TRAP transporters is provided by electrochemical ion gradients (either protons or sodium ions) across the cytoplasmic membrane, rather than ATP hydrolysis. This substrate-binding domain belongs to the type 2 periplasmic binding fold protein superfamily (PBP2). The PBP2 proteins are typically comprised of two globular subdomains connected by a flexible hinge and bind their ligand in the cleft between these domains in a manner resembling a Venus flytrap.		CDD:270395			47.727	308.0	156.0	3.0	30.0	336.0	1.0	304.0	1.09e-158	444.0
tr|G7V7P7|G7V7P7_THELD	cl21456		Type 2 periplasmic binding fold superfamily. This domain is often found in association with the helix-turn-helix domain HTH_41 (pfam14502). It includes YhfZ proteins from Escherichia coli and Shigella flexneri.		CDD:473866												
