qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|F4BUN1|F4BUN1_METSG	pfam18072	Formylglycinamide ribonucleotide amidotransferase linker domain (Provisional)	Formylglycinamide ribonucleotide amidotransferase linker domain. This is the linker domain found in Formylglycinamide ribonucleotide amidotransferase (FGAR-AT), also known as Phosphoribosylformylglycinamidine synthase (EC:6.3.5.3), PurL and formylglycinamidine ribonucleotide (FGAM) synthase. This enzyme catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to formylglycinamidine ribonucleotide (FGAM), ADP, Pi, and glutamate in the fourth step of the purine biosynthetic pathway. The structure analysis of Salmonella typhimurium FGAR-AT reveals that this linker domain is made up of a long hydrophilic belt with an extended conformation.		CDD:465632	cellular organisms	131567	42.857	42.0	21.0	1.0	19.0	57.0	9.0	50.0	1.49e-13	63.6
tr|F4BUN1|F4BUN1_METSG	pfam02769	AIR synthase related protein, C-terminal domain (Provisional)	AIR synthase related protein, C-terminal domain. This family includes Hydrogen expression/formation protein HypE, AIR synthases EC:6.3.3.1, FGAM synthase EC:6.3.5.3 and selenide, water dikinase EC:2.7.9.3. The function of the C-terminal domain of AIR synthase is unclear, but the cleft formed between N and C domains is postulated as a sulphate binding site.		CDD:460684	cellular organisms	131567	29.87	154.0	99.0	5.0	602.0	750.0	2.0	151.0	7.77e-22	90.9
tr|F4BUN1|F4BUN1_METSG	pfam02769	AIR synthase related protein, C-terminal domain (Provisional)	AIR synthase related protein, C-terminal domain. This family includes Hydrogen expression/formation protein HypE, AIR synthases EC:6.3.3.1, FGAM synthase EC:6.3.5.3 and selenide, water dikinase EC:2.7.9.3. The function of the C-terminal domain of AIR synthase is unclear, but the cleft formed between N and C domains is postulated as a sulphate binding site.		CDD:460684	cellular organisms	131567	30.723	166.0	96.0	6.0	217.0	380.0	4.0	152.0	4.59e-19	82.8
tr|F4BUP7|F4BUP7_METSG	cl46858		Hydantoinase/oxoprolinase N-terminal region. This small family includes, GlmL/MutL from Clostridium tetanomorphum and Clostridium cochlearium. GlmL is located between the genes for the two subunits, epsilon (GlmE) and sigma (GlmS), of the coenzyme-B12-dependent glutamate mutase (methylaspartate mutase), the first enzyme in a pathway of glutamate fermentation. Members shows significant sequence similarity to the hydantoinase branch of the hydantoinase/oxoprolinase family.		CDD:481198												
tr|F4BUP7|F4BUP7_METSG	cl00668		Hydantoinase/oxoprolinase. This protein family was identified, by the method of partial phylogenetic profiling, as related to the use of tetrahydromethanopterin (H4MPT) as a C-1 carrier. Characteristic markers of the H4MPT-linked C1 transfer pathway include formylmethanofuran dehydrogenase subunits, methenyltetrahydromethanopterin cyclohydrolase, etc. Tetrahydromethanopterin, a tetrahydrofolate analog, occurs in methanogenic archaea, bacterial methanotrophs, planctomycetes, and a few other lineages. [Central intermediary metabolism, One-carbon metabolism]		CDD:445041												
tr|F4BUS0|F4BUS0_METSG	pfam00294	pfkB family carbohydrate kinase (Provisional)	pfkB family carbohydrate kinase. This family includes a variety of carbohydrate and pyrimidine kinases.		CDD:425587	cellular organisms	131567	33.225	307.0	178.0	10.0	24.0	317.0	2.0	294.0	5.98e-49	164.0
tr|F4BUS8|F4BUS8_METSG	pfam00118	TCP-1/cpn60 chaperonin family (Provisional)	TCP-1/cpn60 chaperonin family. This family includes members from the HSP60 chaperone family and the TCP-1 (T-complex protein) family.		CDD:395068	cellular organisms	131567	52.174	483.0	225.0	4.0	40.0	519.0	7.0	486.0	0.0	583.0
tr|F4BUT5|F4BUT5_METSG	pfam01248	ribosomal L7Ae/L30e/S12e/Gadd45 family protein	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family. This family includes: Ribosomal L7A from metazoa, Ribosomal L8-A and L8-B from fungi, 30S ribosomal protein HS6 from archaebacteria, 40S ribosomal protein S12 from eukaryotes, Ribosomal protein L30 from eukaryotes and archaebacteria. Gadd45 and MyD118.		CDD:426153	cellular organisms	131567	44.681	94.0	52.0	0.0	17.0	110.0	1.0	94.0	1.01e-25	90.7
tr|F4BUT9|F4BUT9_METSG	pfam09754	PAC2 family protein	PAC2 family. This PAC2 (Proteasome assembly chaperone) family of proteins is found in bacteria, archaea and eukaryotes. Proteins in this family are typically between 247 and 307 amino acids in length. These proteins function as a chaperone for the 26S proteasome. The 26S proteasome mediates ubiquitin-dependent proteolysis in eukaryotic cells. A number of studies including very recent ones have revealed that assembly of its 20S catalytic core particle is an ordered process that involves several conserved proteasome assembly chaperones (PACs). Two heterodimeric chaperones, PAC1-PAC2 and PAC3-PAC4, promote the assembly of rings composed of seven alpha subunits.		CDD:462883	cellular organisms	131567	28.372	215.0	103.0	6.0	21.0	224.0	1.0	175.0	3.73e-40	134.0
tr|F4BUU5|F4BUU5_METSG	cl23744		N/A. This family is closely related to the Peptidase_C1 family pfam00112, containing several prokaryotic and eukaryotic aminopeptidases and bleomycin hydrolases.		CDD:451520												
tr|F4BUX5|F4BUX5_METSG	cl21494		alpha/beta hydrolases. This family consists of several chlorophyllase and chlorophyllase-2 (EC:3.1.1.14) enzymes. Chlorophyllase (Chlase) is the first enzyme involved in chlorophyll (Chl) degradation and catalyzes the hydrolysis of an ester bond to yield chlorophyllide and phytol. The family includes both plant and Amphioxus members.		CDD:473884												
tr|F4BUX5|F4BUX5_METSG	pfam00326	prolyl oligopeptidase family serine peptidase	Prolyl oligopeptidase family. 		CDD:459761	cellular organisms	131567	21.401	257.0	131.0	14.0	202.0	435.0	3.0	211.0	7.66e-08	50.7
tr|F4BUY6|F4BUY6_METSG	pfam00121	triose-phosphate isomerase	Triosephosphate isomerase. Triosephosphate isomerase (EC:5.3.1.1) (TIM) is the glycolytic enzyme that catalyzes the reversible interconversion of glyceraldehyde 3-phosphate and dihydroxyacetone phosphate. TIM plays an important role in several metabolic pathways and is essential for efficient energy production, present in eukaryotes and prokaryotes. TIM is a dimer of identical subunits, each of which is made up of about 250 amino-acid residues. A glutamic acid residue is involved in the catalytic mechanism. The tertiary structure of TIM has eight beta/alpha motifs folded into a barrel structure. The sequence around the active site residue is perfectly conserved in all known TIM's. Deficiencies in TIM are associated with haemolytic anaemia coupled with a progressive, severe neurological disorder.		CDD:459680	cellular organisms	131567	27.966	236.0	139.0	6.0	3.0	208.0	2.0	236.0	1.57e-48	157.0
tr|F4BUZ5|F4BUZ5_METSG	pfam02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain (Provisional)	Glu/Leu/Phe/Val dehydrogenase, dimerization domain. 		CDD:460706	cellular organisms	131567	58.915	129.0	53.0	0.0	34.0	162.0	1.0	129.0	2.66e-65	203.0
tr|F4BUZ5|F4BUZ5_METSG	pfam00208	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase (Provisional)	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase. 		CDD:425526	cellular organisms	131567	48.963	241.0	115.0	5.0	180.0	413.0	1.0	240.0	3.52e-101	299.0
tr|F4BV07|F4BV07_METSG	pfam01791	DeoC/LacD family aldolase (Provisional)	DeoC/LacD family aldolase. This family includes diverse aldolase enzymes. This family includes the enzyme deoxyribose-phosphate aldolase EC:4.1.2.4, which is involved in nucleotide metabolism. The family also includes a group of related bacterial proteins of unknown function, see examples Swiss:Q57843 and Swiss:P76143. The family also includes tagatose 1,6-diphosphate aldolase (EC:4.1.2.40) is part of the tagatose-6-phosphate pathway of galactose-6-phosphate degradation.		CDD:460332	cellular organisms	131567	43.777	233.0	112.0	7.0	23.0	239.0	1.0	230.0	2.2299999999999997e-68	209.0
tr|F4BV36|F4BV36_METSG	cl00292		Adenine nucleotide alpha hydrolase (AANH) superfamily. tRNA-cytidine(32) 2-sulfurtransferase, also called two-thiocytidine biosynthesis protein A or tRNA 2-thiocytidine biosynthesis protein TtcA, catalyzes the ATP-dependent 2-thiolation of cytidine in position 32 of tRNA, to form 2-thiocytidine (s(2)C32). TtcA belongs to the adenine nucleotide alpha hydrolase superfamily (AANH) that includes N-type ATP PPases and ATP sulfurylases. It forms an alpha/beta/alpha fold which binds to the adenosine group. This domain has a strongly conserved motif SGGKD at the N-terminus.		CDD:469708												
tr|F4BV37|F4BV37_METSG	pfam09884	DUF2111 domain-containing protein	Uncharacterized protein conserved in archaea (DUF2111). This domain, found in various hypothetical archaeal proteins, has no known function.		CDD:430902	Euryarchaeota	28890	66.234	77.0	25.0	1.0	36.0	111.0	7.0	83.0	3.6300000000000004e-35	114.0
tr|F4BV43|F4BV43_METSG	cl00262		N/A. This is sensor domain found in bacterial periplasmic binding proteins, several of which are involved in iron and cobalamin transport. Among its ligands are siderophores bacillibactin, enterobactin and iron(III)-hydroxamates (Matilla et. al., FEMS Microbiology Reviews, fuab043, 45, 2021, 1 https://doi.org/10.1093/femsre/fuab043).		CDD:469696												
tr|F4BV65|F4BV65_METSG	cl09929		N/A. This domain is found in various molybdopterin - containing oxidoreductases and tungsten formylmethanofuran dehydrogenase subunit d (FwdD) and molybdenum formylmethanofuran dehydrogenase subunit (FmdD); where the domain constitutes almost the entire subunit. The formylmethanofuran dehydrogenase catalyzes the first step in methane formation from CO2 in methanogenic archaea and has a molybdopterin dinucleotide cofactor. This domain corresponds to the C-terminal domain IV in dimethyl sulfoxide (DMSO)reductase which interacts with the 2-amino pyrimidone ring of both molybdopterin guanine dinucleotide molecules.		CDD:447861												
tr|F4BV66|F4BV66_METSG	pfam01493	GXGXG motif (Provisional)	GXGXG motif. This domain is found in glutamate synthase, tungsten formylmethanofuran dehydrogenase subunit c (FwdC) and molybdenum formylmethanofuran dehydrogenase subunit c (FmdC). A repeated G-XX-G-XXX-G motif is seen in the alignment.		CDD:460231	cellular organisms	131567	30.657	137.0	79.0	5.0	83.0	218.0	48.0	169.0	5.07e-06	43.9
tr|F4BV67|F4BV67_METSG	pfam07969	amidohydrolase family protein	Amidohydrolase family. 		CDD:400360	cellular organisms	131567	23.15	527.0	287.0	17.0	51.0	523.0	2.0	464.0	4.6399999999999995e-74	242.0
tr|F4BV79|F4BV79_METSG	pfam17862	AAA+ lid domain (Provisional)	AAA+ lid domain. This entry represents the alpha helical AAA+ lid domain that is found to the C-terminus of AAA domains.		CDD:465537	cellular organisms	131567	53.659	41.0	19.0	0.0	367.0	407.0	1.0	41.0	5.36e-11	56.0
tr|F4BV79|F4BV79_METSG	pfam17862	AAA+ lid domain (Provisional)	AAA+ lid domain. This entry represents the alpha helical AAA+ lid domain that is found to the C-terminus of AAA domains.		CDD:465537	cellular organisms	131567	52.0	25.0	12.0	0.0	650.0	674.0	9.0	33.0	3.92e-06	42.5
tr|F4BV79|F4BV79_METSG	pfam02933	Cell division protein 48 (CDC48), domain 2 (Provisional)	Cell division protein 48 (CDC48), domain 2. This domain has a double psi-beta barrel fold and includes VCP-like ATPase and N-ethylmaleimide sensitive fusion protein N-terminal domains. Both the VAT and NSF N-terminal functional domains consist of two structural domains of which this is at the C-terminus. The VAT-N domain found in AAA ATPases pfam00004 is a substrate 185-residue recognition domain.		CDD:427063	cellular organisms	131567	37.879	66.0	37.0	3.0	105.0	168.0	1.0	64.0	1e-08	50.3
tr|F4BV79|F4BV79_METSG	pfam00004	AAA family ATPase	ATPase family associated with various cellular activities (AAA). AAA family proteins often perform chaperone-like functions that assist in the assembly, operation, or disassembly of protein complexes.		CDD:459627	cellular organisms	131567	56.818	132.0	54.0	2.0	215.0	345.0	1.0	130.0	2.73e-58	191.0
tr|F4BV79|F4BV79_METSG	pfam00004	AAA family ATPase	ATPase family associated with various cellular activities (AAA). AAA family proteins often perform chaperone-like functions that assist in the assembly, operation, or disassembly of protein complexes.		CDD:459627	cellular organisms	131567	61.194	134.0	47.0	3.0	488.0	620.0	1.0	130.0	3.4500000000000003e-56	185.0
tr|F4BV79|F4BV79_METSG	pfam02359	Cell division protein 48 (CDC48), N-terminal domain (Provisional)	Cell division protein 48 (CDC48), N-terminal domain. This domain has a double psi-beta barrel fold and includes VCP-like ATPase and N-ethylmaleimide sensitive fusion protein N-terminal domains. Both the VAT and NSF N-terminal functional domains consist of two structural domains of which this is at the N-terminus. The VAT-N domain found in AAA ATPases pfam00004 is a substrate 185-residue recognition domain.		CDD:426738	cellular organisms	131567	54.118	85.0	39.0	0.0	6.0	90.0	1.0	85.0	1.67e-30	113.0
tr|F4BVC1|F4BVC1_METSG	pfam01965	DJ-1/PfpI family protein	DJ-1/PfpI family. The family includes the protease PfpI. This domain is also found in transcriptional regulators.		CDD:396514	cellular organisms	131567	35.329	167.0	102.0	4.0	132.0	295.0	2.0	165.0	3.65e-39	135.0
tr|F4BVC1|F4BVC1_METSG	pfam00301	rubredoxin	Rubredoxin. 		CDD:459752	cellular organisms	131567	56.522	46.0	12.0	2.0	329.0	366.0	1.0	46.0	1.55e-13	62.7
tr|F4BVE1|F4BVE1_METSG	pfam01458	SufD family Fe-S cluster assembly protein	SUF system FeS cluster assembly, SufBD. Iron-sulphur (FeS) clusters are important cofactors for numerous proteins involved in electron transfer, in redox and non-redox catalysis, in gene regulation, and as sensors of oxygen and iron. These functions depend on the various FeS cluster prosthetic groups, the most common being [2Fe-2S] and [4Fe-4S]. FeS cluster assembly is a complex process involving the mobilization of Fe and S atoms from storage sources, their assembly into [Fe-S] form, their transport to specific cellular locations, and their transfer to recipient apoproteins. So far, three FeS assembly machineries have been identified, which are capable of synthesising all types of [Fe-S] clusters: ISC (iron-sulphur cluster), SUF (sulphur assimilation), and NIF (nitrogen fixation) systems. The SUF system is an alternative pathway to the ISC system that operates under iron starvation and oxidative stress. It is found in eubacteria, archaea and eukaryotes (plastids). The SUF system is encoded by the suf operon (sufABCDSE), and the six encoded proteins are arranged into two complexes (SufSE and SufBCD) and one protein (SufA). SufS is a pyridoxal-phosphate (PLP) protein displaying cysteine desulphurase activity. SufE acts as a scaffold protein that accepts S from SufS and donates it to SufA. SufC is an ATPase with an unorthodox ATP-binding cassette (ABC)-like component. SufA is homologous to IscA, acting as a scaffold protein in which Fe and S atoms are assembled into [FeS] cluster forms, which can then easily be transferred to apoproteins targets. This entry represents SufB and SufD proteins, which are homologous, and form part of the SufBCD complex in the SUF system. SufB accepts sulfur transferred from SufE, whereas SufD may play a role in iron acquisition.		CDD:460219	cellular organisms	131567	33.913	230.0	132.0	5.0	152.0	374.0	2.0	218.0	5.46e-60	192.0
tr|F4BVE2|F4BVE2_METSG	pfam00005	ATP-binding cassette domain-containing protein	ABC transporter. ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide or belong in different polypeptide chains.		CDD:394964	cellular organisms	131567	32.68	153.0	88.0	4.0	22.0	162.0	1.0	150.0	8.81e-28	101.0
tr|F4BVK7|F4BVK7_METSG	cl00192		N/A. This enzyme EC:2.7.4.7 is part of the Thiamine pyrophosphate (TPP) synthesis pathway, TPP is an essential cofactor for many enzymes.		CDD:469648												
tr|F4BVK8|F4BVK8_METSG	pfam19304		D-3-phosphoglycerate dehydrogenase intervening domain. This domain is found in the D-3-phosphoglycerate dehydrogenase enzyme. In the structure of the Mycobacterium tuberculosis enzyme this domain was described as the intervening domain, also known as the allosteric substrate binding domain (ASB). The intervening domain between the substrate-binding and regulatory domains is not present in E. coli PGDH. This domain is closely related to pfam03315. It serves as an anion-binding site and may function as an allosteric site for the control of enzyme activity.		CDD:437136			32.787	122.0	78.0	3.0	321.0	441.0	1.0	119.0	2.54e-27	104.0
tr|F4BVK8|F4BVK8_METSG	pfam00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain (Provisional)	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain. This family represents the largest portion of the catalytic domain of 2-hydroxyacid dehydrogenases as the NAD binding domain is inserted within the structural domain.		CDD:425656	cellular organisms	131567	45.513	312.0	165.0	2.0	3.0	310.0	1.0	311.0	1.1200000000000001e-110	329.0
tr|F4BVN7|F4BVN7_METSG	cl10011		Type 1 periplasmic binding fold superfamily. This family includes a diverse range of periplasmic binding proteins.		CDD:471960												
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.5	40.0	23.0	0.0	768.0	807.0	1.0	40.0	1.1e-07	46.9
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.5	40.0	23.0	0.0	753.0	792.0	1.0	40.0	1.36e-07	46.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	55.0	40.0	18.0	0.0	688.0	727.0	1.0	40.0	1.5e-07	46.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	56.41	39.0	17.0	0.0	683.0	721.0	1.0	39.0	2.81e-07	45.8
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	47.368	38.0	20.0	0.0	758.0	795.0	1.0	38.0	3.26e-07	45.8
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	40.0	40.0	24.0	0.0	738.0	777.0	1.0	40.0	5.43e-07	45.0
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	53.333	45.0	16.0	1.0	703.0	747.0	1.0	40.0	6.93e-07	44.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	57.778	45.0	14.0	1.0	563.0	607.0	1.0	40.0	1.39e-06	43.9
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	40.0	40.0	24.0	0.0	733.0	772.0	1.0	40.0	1.96e-06	43.5
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	50.0	38.0	19.0	0.0	678.0	715.0	1.0	38.0	2.79e-06	43.1
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	32.5	40.0	27.0	0.0	868.0	907.0	1.0	40.0	2.88e-06	43.1
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	56.41	39.0	17.0	0.0	618.0	656.0	1.0	39.0	3.02e-06	42.7
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.5	40.0	23.0	0.0	773.0	812.0	1.0	40.0	3.14e-06	42.7
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	57.5	40.0	17.0	0.0	693.0	732.0	1.0	40.0	3.43e-06	42.7
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	54.054	37.0	17.0	0.0	560.0	596.0	3.0	39.0	3.86e-06	42.7
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	50.0	40.0	20.0	0.0	623.0	662.0	1.0	40.0	6.69e-06	41.9
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	50.0	36.0	18.0	0.0	677.0	712.0	5.0	40.0	7.61e-06	41.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	41.667	36.0	21.0	0.0	798.0	833.0	1.0	36.0	8.56e-06	41.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	52.632	38.0	18.0	0.0	543.0	580.0	1.0	38.0	1.01e-05	41.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	47.368	38.0	20.0	0.0	628.0	665.0	1.0	38.0	1.01e-05	41.6
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	40.541	37.0	22.0	0.0	860.0	896.0	3.0	39.0	1.37e-05	41.2
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.5	40.0	23.0	0.0	643.0	682.0	1.0	40.0	1.79e-05	40.8
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	37.5	40.0	25.0	0.0	748.0	787.0	1.0	40.0	2.18e-05	40.4
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.105	38.0	22.0	0.0	793.0	830.0	1.0	38.0	2.52e-05	40.4
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	51.282	39.0	19.0	0.0	598.0	636.0	1.0	39.0	2.78e-05	40.0
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	50.0	36.0	18.0	0.0	417.0	452.0	5.0	40.0	2.81e-05	40.0
tr|F4BVN7|F4BVN7_METSG	pfam00805	pentapeptide repeat-containing protein	Pentapeptide repeats (8 copies). These repeats are found in many cyanobacterial proteins. The repeats were first identified in hglK. The function of these repeats is unknown. The structure of this repeat has been predicted to be a beta-helix. The repeat can be approximately described as A(D/N)LXX, where X can be any amino acid.		CDD:459943	cellular organisms	131567	42.105	38.0	22.0	0.0	778.0	815.0	1.0	38.0	3.16e-05	40.0
